app_id,com_type,act_name
app.goodcrypto,activity,androidx.biometric.DeviceCredentialHandlerActivity
app.goodcrypto,activity,com.facebook.CustomTabMainActivity
app.goodcrypto,activity,com.google.android.gms.auth.api.signin.internal.SignInHubActivity
app.goodcrypto,activity,com.google.firebase.auth.internal.FederatedSignInActivity
app.goodcrypto,activity,com.google.android.gms.common.api.GoogleApiActivity
app.goodcrypto,activity,com.android.billingclient.api.ProxyBillingActivity
app.goodcrypto,service,com.google.android.gms.measurement.AppMeasurementService
app.goodcrypto,service,org.apache.cordova.firebase.FirebasePluginMessagingService
app.goodcrypto,service,com.twitter.sdk.android.tweetcomposer.TweetUploadService
app.goodcrypto,service,com.google.firebase.components.ComponentDiscoveryService
app.goodcrypto,service,com.google.android.gms.auth.api.signin.RevocationBoundService
app.goodcrypto,service,com.google.firebase.messaging.FirebaseMessagingService
app.goodcrypto,service,com.google.android.gms.measurement.AppMeasurementJobService
app.goodcrypto,service,com.google.android.datatransport.runtime.backends.TransportBackendDiscovery
app.goodcrypto,service,com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService
app.goodcrypto,receiver,org.apache.cordova.firebase.OnNotificationOpenReceiver
app.goodcrypto,receiver,nl.xservices.plugins.ShareChooserPendingIntent
app.goodcrypto,receiver,com.google.firebase.iid.FirebaseInstanceIdReceiver
app.goodcrypto,receiver,com.google.android.gms.measurement.AppMeasurementReceiver
app.goodcrypto,receiver,com.facebook.CurrentAccessTokenExpirationBroadcastReceiver
app.goodcrypto,receiver,com.facebook.CampaignTrackingReceiver
app.goodcrypto,receiver,com.google.android.datatransport.runtime.scheduling.jobscheduling.AlarmManagerSchedulerBroadcastReceiver
app.goodcrypto,provider,nl.xservices.plugins.FileProvider
app.goodcrypto,provider,com.google.firebase.perf.provider.FirebasePerfProvider
app.goodcrypto,provider,com.google.firebase.provider.FirebaseInitProvider
app.goodcrypto,provider,com.facebook.internal.FacebookInitProvider
app.goodcrypto,provider,androidx.lifecycle.ProcessLifecycleOwnerInitializer
app.hodlify,exp_service,com.yandex.metrica.MetricaService
app.hodlify,exp_service,com.yandex.metrica.ConfigurationService
app.hodlify,exp_receiver,com.yandex.metrica.MetricaEventHandler
app.hodlify,activity,ru.nikitazhelonkin.coinbalance.presentation.main.MainActivity
app.hodlify,activity,ru.nikitazhelonkin.coinbalance.presentation.addwallet.AddWalletActivity
app.hodlify,activity,ru.nikitazhelonkin.coinbalance.presentation.addexchange.AddExchangeActivity
app.hodlify,activity,ru.nikitazhelonkin.coinbalance.presentation.settings.SettingsActivity
app.hodlify,activity,ru.nikitazhelonkin.coinbalance.presentation.walletdetail.WalletDetailActivity
app.hodlify,activity,ru.nikitazhelonkin.coinbalance.presentation.exchangedetail.ExchangeDetailActivity
app.hodlify,activity,com.journeyapps.barcodescanner.CaptureActivity
app.hodlify,activity,com.android.billingclient.api.ProxyBillingActivity
app.hodlify,service,com.yandex.metrica.MetricaService
app.hodlify,service,com.yandex.metrica.ConfigurationService
app.hodlify,service,com.yandex.metrica.ConfigurationJobService
app.hodlify,receiver,com.yandex.metrica.MetricaEventHandler
app.odapplications.bitstashwallet,exp_activity,androidx.biometric.DeviceCredentialHandlerActivity
app.odapplications.bitstashwallet,exp_service,androidx.work.impl.background.systemjob.SystemJobService
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.launcher.LauncherActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.restore.options.RestoreOptionsActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.backup.BackupActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.backup.words.BackupWordsActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.createwallet.CreateWalletActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.main.MainActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.send.SendActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.restore.words.RestoreWordsActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.qrscanner.QRScannerActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.fulltransactioninfo.views.FullTransactionInfoActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.fulltransactioninfo.dataprovider.DataProviderSettingsActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.settings.language.LanguageSettingsActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.settings.security.SecuritySettingsActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.settings.AboutSettingsActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.notifications.NotificationsActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.reportproblem.ReportProblemActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.lockscreen.LockScreenActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.pin.PinActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.settings.basecurrency.BaseCurrencySettingsActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.managecoins.views.ManageWalletsActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.settings.managekeys.views.ManageKeysActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.restore.RestoreActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.welcome.WelcomeActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.restore.eos.RestoreEosActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.keystore.KeyStoreActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.backup.eos.BackupEosActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.reportproblem.appstatus.AppStatusActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.settings.experimental.ExperimentalFeaturesActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.settings.experimental.bitcoinhodling.BitcoinHodlingActivity
app.odapplications.bitstashwallet,activity,app.odapplications.bitstashwallet.modules.info.InfoActivity
app.odapplications.bitstashwallet,activity,com.journeyapps.barcodescanner.CaptureActivity
app.odapplications.bitstashwallet,activity,androidx.biometric.DeviceCredentialHandlerActivity
app.odapplications.bitstashwallet,service,androidx.work.impl.background.systemalarm.SystemAlarmService
app.odapplications.bitstashwallet,service,androidx.work.impl.background.systemjob.SystemJobService
app.odapplications.bitstashwallet,service,androidx.room.MultiInstanceInvalidationService
app.odapplications.bitstashwallet,receiver,androidx.work.impl.utils.ForceStopRunnable$BroadcastReceiver
app.odapplications.bitstashwallet,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$BatteryChargingProxy
app.odapplications.bitstashwallet,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$BatteryNotLowProxy
app.odapplications.bitstashwallet,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$StorageNotLowProxy
app.odapplications.bitstashwallet,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$NetworkStateProxy
app.odapplications.bitstashwallet,receiver,androidx.work.impl.background.systemalarm.RescheduleReceiver
app.odapplications.bitstashwallet,receiver,androidx.work.impl.background.systemalarm.ConstraintProxyUpdateReceiver
app.odapplications.bitstashwallet,provider,androidx.work.impl.WorkManagerInitializer
app.odapplications.bitstashwallet,provider,androidx.lifecycle.ProcessLifecycleOwnerInitializer
appinventor.ai_mlmsolution88.Troquer,activity,.Screen1
appinventor.ai_mlmsolution88.Troquer,provider,android.support.v4.content.FileProvider
appinventor.ai_Traid777.WALLETBTC,activity,appinventor.ai_Traid777.WALLETBTC.er
appinventor.ai_Traid777.WALLETBTC,activity,appinventor.ai_Traid777.WALLETBTC.btc
appinventor.ai_Traid777.WALLETBTC,activity,.Screen1
appinventor.ai_Traid777.WALLETBTC,activity,appinventor.ai_Traid777.WALLETBTC.Bitcoin
appinventor.ai_Traid777.WALLETBTC,provider,androidx.core.content.FileProvider
bitcoin.twenty.twenty,activity,org.walleth.activities.qrscan.QRScanActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.SwitchNetworkActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.RequestActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.FullscreenQRCodeActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.InfoActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.DebugWallethActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.trezor.TrezorSignTransactionActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.trezor.TrezorGetAddressActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.ImportActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.WalletConnectConnectionActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.WalletConnectSendTransactionActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.ExportKeyActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.KeysActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.EditAccountActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.CreateAccountActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.SelectReferenceActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.ParitySignerQRActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.SignTextActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.SelectTokenActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.CreateTokenDefinitionActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.SecurityInfoActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.AddressBookActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.SwitchAccountActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.PreferenceActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.ViewTransactionActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.CreateTransactionActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.IntentHandlerActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.MainActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.OpenSourceLicenseDisplayActivity
bitcoin.twenty.twenty,activity,org.walleth.activities.OfflineTransactionActivity
bitcoin.twenty.twenty,activity,com.jakewharton.processphoenix.ProcessPhoenix
bitcoin.twenty.twenty,service,org.walleth.etherscan.EtherScanService
bitcoin.twenty.twenty,service,org.walleth.core.TransactionNotificationService
bitcoin.twenty.twenty,provider,org.walleth.OnlineInitContentProvider
bitcoin.twenty.twenty,provider,android.arch.lifecycle.ProcessLifecycleOwnerInitializer
ca.merkley.starter,activity,ca.merkley.starter.MainActivity
ca.merkley.starter,activity,com.journeyapps.barcodescanner.CaptureActivity
ca.merkley.starter,provider,org.apache.cordova.camera.FileProvider
ca.merkley.starter,provider,de.appplant.cordova.emailcomposer.Provider
cash.usdx.wallet,exp_activity,com.google.firebase.auth.internal.FederatedSignInActivity
cash.usdx.wallet,exp_receiver,io.branch.referral.InstallListener
cash.usdx.wallet,exp_receiver,com.google.firebase.iid.FirebaseInstanceIdReceiver
cash.usdx.wallet,exp_receiver,com.google.android.gms.measurement.AppMeasurementInstallReferrerReceiver
cash.usdx.wallet,activity,cash.usdx.wallet.MainActivity
cash.usdx.wallet,activity,com.facebook.react.devsupport.DevSettingsActivity
cash.usdx.wallet,activity,com.google.firebase.auth.internal.FederatedSignInActivity
cash.usdx.wallet,activity,com.google.android.gms.common.api.GoogleApiActivity
cash.usdx.wallet,service,io.invertase.firebase.messaging.RNFirebaseMessagingService
cash.usdx.wallet,service,io.invertase.firebase.messaging.RNFirebaseInstanceIdService
cash.usdx.wallet,service,com.google.firebase.components.ComponentDiscoveryService
cash.usdx.wallet,service,com.google.firebase.messaging.FirebaseMessagingService
cash.usdx.wallet,service,com.google.android.gms.measurement.AppMeasurementService
cash.usdx.wallet,service,com.google.android.gms.measurement.AppMeasurementJobService
cash.usdx.wallet,receiver,io.branch.referral.InstallListener
cash.usdx.wallet,receiver,com.google.firebase.iid.FirebaseInstanceIdReceiver
cash.usdx.wallet,receiver,com.google.android.gms.measurement.AppMeasurementReceiver
cash.usdx.wallet,receiver,com.google.android.gms.measurement.AppMeasurementInstallReferrerReceiver
cash.usdx.wallet,provider,com.reactnativecommunity.webview.RNCWebViewFileProvider
cash.usdx.wallet,provider,com.google.firebase.provider.FirebaseInitProvider
cash.usdx.wallet,provider,io.sentry.android.core.SentryInitProvider
cash.usdx.wallet,provider,androidx.lifecycle.ProcessLifecycleOwnerInitializer
co.bitx.android.wallet,exp_activity,com.facebook.CustomTabActivity
co.bitx.android.wallet,exp_activity,com.google.firebase.auth.internal.GenericIdpActivity
co.bitx.android.wallet,exp_activity,com.google.firebase.auth.internal.RecaptchaActivity
co.bitx.android.wallet,exp_service,androidx.work.impl.background.systemjob.SystemJobService
co.bitx.android.wallet,exp_service,com.google.android.gms.auth.api.signin.RevocationBoundService
co.bitx.android.wallet,exp_service,com.google.android.play.core.assetpacks.AssetPackExtractionService
co.bitx.android.wallet,exp_receiver,androidx.work.impl.diagnostics.DiagnosticsReceiver
co.bitx.android.wallet,exp_receiver,com.google.firebase.iid.FirebaseInstanceIdReceiver
co.bitx.android.wallet,activity,co.bitx.android.wallet.app.DeepLinkHandlerActivity
co.bitx.android.wallet,activity,com.facebook.FacebookActivity
co.bitx.android.wallet,activity,co.bitx.android.wallet.app.modules.landing.explore.video.FullscreenVideoPlayerActivity
co.bitx.android.wallet,activity,co.bitx.android.wallet.app.modules.onboarding.SocialSignInActivity
co.bitx.android.wallet,activity,co.bitx.android.wallet.app.MainActivity
co.bitx.android.wallet,activity,co.bitx.android.wallet.app.modules.onboarding.legacy.OnboardActivity
co.bitx.android.wallet,activity,com.plaid.internal.LinkRedirectActivity
co.bitx.android.wallet,activity,com.plaid.internal.link.LinkWebViewActivity
co.bitx.android.wallet,activity,com.plaid.internal.link.LinkActivity
co.bitx.android.wallet,activity,com.kustomer.ui.activities.KusMainActivity
co.bitx.android.wallet,activity,com.onfido.android.sdk.capture.ui.OnfidoActivity
co.bitx.android.wallet,activity,com.onfido.android.sdk.capture.ui.camera.CaptureActivity
co.bitx.android.wallet,activity,com.facebook.CustomTabMainActivity
co.bitx.android.wallet,activity,com.facebook.CustomTabActivity
co.bitx.android.wallet,activity,com.google.firebase.auth.internal.GenericIdpActivity
co.bitx.android.wallet,activity,com.google.firebase.auth.internal.RecaptchaActivity
co.bitx.android.wallet,activity,com.google.android.gms.auth.api.signin.internal.SignInHubActivity
co.bitx.android.wallet,activity,com.google.android.play.core.missingsplits.PlayCoreMissingSplitsActivity
co.bitx.android.wallet,activity,com.google.android.play.core.common.PlayCoreDialogWrapperActivity
co.bitx.android.wallet,activity,com.google.android.gms.common.api.GoogleApiActivity
co.bitx.android.wallet,service,co.bitx.android.wallet.services.fcm.FcmListenerService
co.bitx.android.wallet,service,com.google.android.gms.analytics.AnalyticsService
co.bitx.android.wallet,service,com.kustomer.ui.fcm.KusFcmService
co.bitx.android.wallet,service,com.leanplum.LeanplumPushFirebaseMessagingService
co.bitx.android.wallet,service,com.leanplum.LeanplumLocalPushListenerService
co.bitx.android.wallet,service,com.google.firebase.auth.api.fallback.service.FirebaseAuthFallbackService
co.bitx.android.wallet,service,com.google.firebase.components.ComponentDiscoveryService
co.bitx.android.wallet,service,androidx.work.impl.background.systemalarm.SystemAlarmService
co.bitx.android.wallet,service,androidx.work.impl.background.systemjob.SystemJobService
co.bitx.android.wallet,service,androidx.work.impl.foreground.SystemForegroundService
co.bitx.android.wallet,service,androidx.room.MultiInstanceInvalidationService
co.bitx.android.wallet,service,com.google.android.gms.analytics.AnalyticsJobService
co.bitx.android.wallet,service,com.google.android.gms.auth.api.signin.RevocationBoundService
co.bitx.android.wallet,service,com.google.firebase.messaging.FirebaseMessagingService
co.bitx.android.wallet,service,com.google.android.play.core.assetpacks.AssetPackExtractionService
co.bitx.android.wallet,service,com.google.android.play.core.assetpacks.ExtractionForegroundService
co.bitx.android.wallet,service,com.google.android.gms.measurement.AppMeasurementService
co.bitx.android.wallet,service,com.google.android.gms.measurement.AppMeasurementJobService
co.bitx.android.wallet,service,com.google.mlkit.common.internal.MlKitComponentDiscoveryService
co.bitx.android.wallet,service,com.google.android.datatransport.runtime.backends.TransportBackendDiscovery
co.bitx.android.wallet,service,com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService
co.bitx.android.wallet,receiver,co.bitx.android.wallet.services.AnalyticsShareTargetReceiver
co.bitx.android.wallet,receiver,co.bitx.android.wallet.services.notification.NotificationActionReceiver
co.bitx.android.wallet,receiver,com.google.android.gms.analytics.AnalyticsReceiver
co.bitx.android.wallet,receiver,com.facebook.CurrentAccessTokenExpirationBroadcastReceiver
co.bitx.android.wallet,receiver,com.leanplum.LeanplumPushReceiver
co.bitx.android.wallet,receiver,com.leanplum.LeanplumJobStartReceiver
co.bitx.android.wallet,receiver,androidx.work.impl.utils.ForceStopRunnable$BroadcastReceiver
co.bitx.android.wallet,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$BatteryChargingProxy
co.bitx.android.wallet,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$BatteryNotLowProxy
co.bitx.android.wallet,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$StorageNotLowProxy
co.bitx.android.wallet,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$NetworkStateProxy
co.bitx.android.wallet,receiver,androidx.work.impl.background.systemalarm.RescheduleReceiver
co.bitx.android.wallet,receiver,androidx.work.impl.background.systemalarm.ConstraintProxyUpdateReceiver
co.bitx.android.wallet,receiver,androidx.work.impl.diagnostics.DiagnosticsReceiver
co.bitx.android.wallet,receiver,com.google.firebase.iid.FirebaseInstanceIdReceiver
co.bitx.android.wallet,receiver,com.google.android.gms.measurement.AppMeasurementReceiver
co.bitx.android.wallet,receiver,com.google.android.datatransport.runtime.scheduling.jobscheduling.AlarmManagerSchedulerBroadcastReceiver
co.bitx.android.wallet,provider,androidx.core.content.FileProvider
co.bitx.android.wallet,provider,com.kustomer.ui.utils.KusFileProvider
co.bitx.android.wallet,provider,com.facebook.internal.FacebookInitProvider
co.bitx.android.wallet,provider,androidx.lifecycle.ProcessLifecycleOwnerInitializer
co.bitx.android.wallet,provider,androidx.work.impl.WorkManagerInitializer
co.bitx.android.wallet,provider,com.google.mlkit.common.internal.MlKitInitProvider
co.bitx.android.wallet,provider,com.google.firebase.provider.FirebaseInitProvider
co.hodlwallet,activity,co.hodlwallet.presenter.activities.intro.IntroActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.BreadActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.SetPinActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.intro.RecoverActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.settings.WipeActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.settings.ImportActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.ReEnterPinActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.UpdatePinActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.LoginActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.settings.SettingsActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.settings.NotificationActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.settings.SyncBlockchainActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.settings.DisplayCurrencyActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.settings.AboutActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.settings.SecurityCenterActivity
co.hodlwallet,activity,co.hodlwallet.presenter.activities.settings.ShareDataActivity
