,app_id,permission,level
1890,com.panaeshacapital.pcex,com.google.android.gms.permission.ACTIVITY_RECOGNITION,dangerous
1891,com.panaeshacapital.pcex,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
1892,com.panaeshacapital.pcex,android.permission.BIND_JOB_SERVICE,signature
1893,com.panaeshacapital.pcex,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
1894,com.panaeshacapital.pcex,com.google.android.c2dm.permission.SEND,customized
1895,com.panaeshacapital.pcex,android.permission.INSTALL_PACKAGES,dangerous
1896,com.payperless.wallet,android.permission.INTERNET,normal
1897,com.payperless.wallet,android.permission.CAMERA,dangerous
1898,com.payperless.wallet,android.permission.USE_FINGERPRINT,normal
1899,com.payperless.wallet,android.permission.READ_EXTERNAL_STORAGE,dangerous
1900,com.payperless.wallet,android.permission.VIBRATE,normal
1901,com.payperless.wallet,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
1902,com.payperless.wallet,android.permission.ACCESS_NETWORK_STATE,normal
1903,com.payperless.wallet,android.permission.USE_BIOMETRIC,normal
1904,com.payperless.wallet,android.permission.READ_CONTACTS,dangerous
1905,com.payperless.wallet,android.permission.ACCESS_COARSE_LOCATION,dangerous
1906,com.payperless.wallet,android.permission.ACCESS_FINE_LOCATION,dangerous
1907,com.payperless.wallet,android.permission.GET_ACCOUNTS,dangerous
1908,com.payperless.wallet,android.permission.USE_BIOMETRIC,normal
1909,com.payperless.wallet,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
1910,com.payperless.wallet,android.permission.WAKE_LOCK,normal
1911,com.payperless.wallet,com.google.android.c2dm.permission.RECEIVE,customized
1912,com.payperless.wallet,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
1913,com.payperless.wallet,android.permission.BIND_JOB_SERVICE,signature
1914,com.payperless.wallet,com.google.android.c2dm.permission.SEND,customized
1915,com.payplux,android.permission.INTERNET,normal
1916,com.payplux,android.permission.FOREGROUND_SERVICE,normal
1917,com.payplux,android.permission.WAKE_LOCK,normal
1918,com.payplux,android.permission.SYSTEM_ALERT_WINDOW,signature
1919,com.payplux,android.permission.VIBRATE,normal
1920,com.payplux,android.permission.CAMERA,dangerous
1921,com.payplux,android.permission.USE_FINGERPRINT,normal
1922,com.payplux,android.permission.USE_BIOMETRIC,normal
1923,com.payplux,android.permission.RECORD_AUDIO,dangerous
1924,com.payplux,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
1925,com.payplux,android.permission.ACCESS_NETWORK_STATE,normal
1926,com.payplux,android.permission.RECEIVE_BOOT_COMPLETED,normal
1927,com.payplux,com.google.android.c2dm.permission.RECEIVE,customized
1928,com.payplux,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
1929,com.payplux,android.permission.NFC,normal
1930,com.payplux,android.permission.ACCESS_WIFI_STATE,normal
1931,com.payplux,android.permission.BIND_JOB_SERVICE,signature
1932,com.payplux,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
1933,com.payplux,android.permission.BROADCAST_SMS,unknown
1934,com.payplux,android.permission.DUMP,dangerous
1935,com.payplux,com.google.android.c2dm.permission.SEND,customized
1936,com.payscript,android.permission.INTERNET,normal
1937,com.payscript,android.permission.ACCESS_NETWORK_STATE,normal
1938,com.payscript,android.permission.ACCESS_WIFI_STATE,normal
1939,com.payscript,android.permission.READ_CONTACTS,dangerous
1940,com.payscript,android.permission.CAMERA,dangerous
1941,com.phemex.app,com.phemex.app.permission.JPUSH_MESSAGE,customized
1942,com.phemex.app,android.permission.RECEIVE_USER_PRESENT,customized
1943,com.phemex.app,com.phemex.app.permission.MIPUSH_RECEIVE,customized
1944,com.phemex.app,android.permission.CAMERA,dangerous
1945,com.phemex.app,android.permission.INTERNET,normal
1946,com.phemex.app,android.permission.ACCESS_WIFI_STATE,normal
1947,com.phemex.app,android.permission.ACCESS_NETWORK_STATE,normal
1948,com.phemex.app,android.permission.VIBRATE,normal
1949,com.phemex.app,android.permission.READ_EXTERNAL_STORAGE,dangerous
1950,com.phemex.app,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
1951,com.phemex.app,android.permission.WAKE_LOCK,normal
1952,com.phemex.app,com.google.android.c2dm.permission.RECEIVE,customized
1953,com.phemex.app,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
1954,com.phemex.app,android.permission.RECORD_AUDIO,dangerous
1955,com.phemex.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
1956,com.phemex.app,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
1957,com.phemex.app,android.permission.USE_BIOMETRIC,normal
1958,com.phemex.app,android.permission.USE_FINGERPRINT,normal
1959,com.phemex.app,android.permission.FOREGROUND_SERVICE,normal
1960,com.phemex.app,com.phemex.app.permission.PROCESS_PUSH_MSG,customized
1961,com.phemex.app,com.phemex.app.permission.PUSH_PROVIDER,customized
1962,com.phemex.app,com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE,customized
1963,com.phemex.app,com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE,customized
1964,com.phemex.app,android.permission.REQUEST_INSTALL_PACKAGES,signature
1965,com.phemex.app,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,customized
1966,com.phemex.app,android.permission.BIND_JOB_SERVICE,signature
1967,com.phemex.app,com.coloros.mcs.permission.SEND_MCS_MESSAGE,customized
1968,com.phemex.app,com.heytap.mcs.permission.SEND_PUSH_MESSAGE,customized
1969,com.phemex.app,com.google.android.c2dm.permission.SEND,customized
1970,com.plasmapay.androidapp,android.permission.WAKE_LOCK,normal
1971,com.plasmapay.androidapp,android.permission.ACCESS_NETWORK_STATE,normal
1972,com.plasmapay.androidapp,android.permission.INTERNET,normal
1973,com.plasmapay.androidapp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
1974,com.plasmapay.androidapp,android.permission.GET_ACCOUNTS,dangerous
1975,com.plasmapay.androidapp,android.permission.USE_BIOMETRIC,normal
1976,com.plasmapay.androidapp,android.permission.MANAGE_ACCOUNTS,customized
1977,com.plasmapay.androidapp,android.permission.CAMERA,dangerous
1978,com.plasmapay.androidapp,android.permission.RECORD_AUDIO,dangerous
1979,com.plasmapay.androidapp,android.permission.READ_EXTERNAL_STORAGE,dangerous
1980,com.plasmapay.androidapp,android.permission.WRITE_SETTINGS,signature
1981,com.plasmapay.androidapp,android.permission.USE_FINGERPRINT,normal
1982,com.plasmapay.androidapp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
1983,com.plasmapay.androidapp,android.permission.RECEIVE_BOOT_COMPLETED,normal
1984,com.plasmapay.androidapp,android.permission.FOREGROUND_SERVICE,normal
1985,com.plasmapay.androidapp,android.permission.BIND_JOB_SERVICE,signature
1986,com.plasmapay.androidapp,android.permission.DUMP,dangerous
1987,com.plunien.poloniex,android.permission.INTERNET,normal
1988,com.plunien.poloniex,android.permission.ACCESS_NETWORK_STATE,normal
1989,com.plunien.poloniex,android.permission.WAKE_LOCK,normal
1990,com.plunien.poloniex,android.permission.VIBRATE,normal
1991,com.plunien.poloniex,android.permission.USE_FINGERPRINT,normal
1992,com.plunien.poloniex,android.permission.USE_BIOMETRIC,normal
1993,com.plunien.poloniex,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
1994,com.plunien.poloniex,android.permission.READ_PHONE_STATE,dangerous
1995,com.plunien.poloniex,android.permission.READ_EXTERNAL_STORAGE,dangerous
1996,com.plunien.poloniex,android.permission.ACCESS_WIFI_STATE,normal
1997,com.plunien.poloniex,android.permission.FOREGROUND_SERVICE,normal
1998,com.plunien.poloniex,android.permission.CAMERA,dangerous
1999,com.plunien.poloniex,com.google.android.c2dm.permission.RECEIVE,customized
2000,com.plunien.poloniex,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2001,com.plunien.poloniex,android.permission.BIND_JOB_SERVICE,signature
2002,com.plunien.poloniex,com.google.android.c2dm.permission.SEND,customized
2003,com.pointpay.bank,android.permission.INTERNET,normal
2004,com.pointpay.bank,android.permission.USE_BIOMETRIC,normal
2005,com.pointpay.bank,android.permission.USE_FINGERPRINT,normal
2006,com.pointpay.bank,android.permission.ACCESS_WIFI_STATE,normal
2007,com.pointpay.bank,android.permission.ACCESS_NETWORK_STATE,normal
2008,com.pointpay.bank,android.permission.CAMERA,dangerous
2009,com.pointpay.bank,android.permission.VIBRATE,normal
2010,com.pointpay.bank,android.permission.READ_EXTERNAL_STORAGE,dangerous
2011,com.pointpay.bank,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
2012,com.pointpay.bank,android.permission.WAKE_LOCK,normal
2013,com.pointpay.bank,com.google.android.c2dm.permission.RECEIVE,customized
2014,com.pointpay.bank,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2015,com.pointpay.bank,android.permission.BIND_JOB_SERVICE,signature
2016,com.pointpay.bank,com.google.android.c2dm.permission.SEND,customized
2017,com.polispay.copay,android.permission.INTERNET,normal
2018,com.polispay.copay,android.permission.READ_EXTERNAL_STORAGE,dangerous
2019,com.polispay.copay,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
2020,com.polispay.copay,android.permission.ACCESS_COARSE_LOCATION,dangerous
2021,com.polispay.copay,android.permission.ACCESS_FINE_LOCATION,dangerous
2022,com.polispay.copay,android.permission.ACCESS_NETWORK_STATE,normal
2023,com.polispay.copay,android.permission.CAMERA,dangerous
2024,com.polispay.copay,android.permission.RECORD_AUDIO,dangerous
2025,com.polispay.copay,android.permission.MODIFY_AUDIO_SETTINGS,normal
2026,com.polispay.copay,android.permission.VIBRATE,normal
2027,com.polispay.copay,android.permission.FLASHLIGHT,customized
2028,com.polispay.copay,android.permission.RECEIVE_BOOT_COMPLETED,normal
2029,com.polispay.copay,android.permission.WAKE_LOCK,normal
2030,com.polispay.copay,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2031,com.polispay.copay,com.google.android.c2dm.permission.RECEIVE,customized
2032,com.polispay.copay,android.permission.BIND_JOB_SERVICE,signature
2033,com.polispay.copay,android.permission.INSTALL_PACKAGES,dangerous
2034,com.polispay.copay,com.google.android.c2dm.permission.SEND,customized
2035,com.profittrading.forcoinbase,com.android.vending.BILLING,customized
2036,com.profittrading.forcoinbase,android.permission.VIBRATE,normal
2037,com.profittrading.forcoinbase,android.permission.WAKE_LOCK,normal
2038,com.profittrading.forcoinbase,com.google.android.c2dm.permission.RECEIVE,customized
2039,com.profittrading.forcoinbase,android.permission.INTERNET,normal
2040,com.profittrading.forcoinbase,android.permission.ACCESS_NETWORK_STATE,normal
2041,com.profittrading.forcoinbase,android.permission.CAMERA,dangerous
2042,com.profittrading.forcoinbase,com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN,customized
2043,com.profittrading.forcoinbase,android.permission.BIND_JOB_SERVICE,signature
2044,com.profittrading.forcoinbase,com.google.android.c2dm.permission.SEND,customized
2045,com.profittrading.forcoinbase,android.permission.INSTALL_PACKAGES,dangerous
2046,com.qsoft.mybtc,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
2047,com.qsoft.mybtc,android.permission.READ_EXTERNAL_STORAGE,dangerous
2048,com.qsoft.mybtc,android.permission.CAMERA,dangerous
2049,com.qsoft.mybtc,android.permission.INTERNET,normal
2050,com.qsoft.mybtc,android.permission.ACCESS_NETWORK_STATE,normal
2051,com.qsoft.mybtc,android.permission.ACCESS_WIFI_STATE,normal
2052,com.qsoft.mybtc,android.permission.WAKE_LOCK,normal
2053,com.qsoft.mybtc,com.google.android.c2dm.permission.RECEIVE,customized
2054,com.qsoft.mybtc,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2055,com.qsoft.mybtc,android.permission.BIND_JOB_SERVICE,signature
2056,com.qsoft.mybtc,com.google.android.c2dm.permission.SEND,customized
2057,com.qubris.freecryptofaucet,android.permission.INTERNET,normal
2058,com.qubris.freecryptofaucet,android.permission.ACCESS_NETWORK_STATE,normal
2059,com.qubris.freecryptofaucet,android.permission.WAKE_LOCK,normal
2060,com.qubris.freecryptofaucet,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2061,com.qubris.freecryptofaucet,android.permission.BIND_JOB_SERVICE,signature
2062,com.qubris.freecryptofaucet,android.permission.INSTALL_PACKAGES,dangerous
2063,com.quidax.app,com.quidax.app.permission.C2D_MESSAGE,customized
2064,com.quidax.app,com.google.android.c2dm.permission.RECEIVE,customized
2065,com.quidax.app,android.permission.ACCESS_NETWORK_STATE,normal
2066,com.quidax.app,android.permission.INTERNET,normal
2067,com.quidax.app,android.permission.SYSTEM_ALERT_WINDOW,signature
2068,com.quidax.app,android.permission.WAKE_LOCK,normal
2069,com.quidax.app,android.permission.MANAGE_DOCUMENTS,unknown
2070,com.quidax.app,android.permission.READ_INTERNAL_STORAGE,signature
2071,com.quidax.app,android.permission.READ_PHONE_STATE,dangerous
2072,com.quidax.app,android.permission.USE_FINGERPRINT,normal
2073,com.quidax.app,android.permission.VIBRATE,normal
2074,com.quidax.app,com.android.launcher.permission.INSTALL_SHORTCUT,normal
2075,com.quidax.app,android.permission.MODIFY_AUDIO_SETTINGS,normal
2076,com.quidax.app,android.permission.ACCESS_COARSE_LOCATION,dangerous
2077,com.quidax.app,android.permission.ACCESS_FINE_LOCATION,dangerous
2078,com.quidax.app,android.permission.CAMERA,dangerous
2079,com.quidax.app,android.permission.READ_CONTACTS,dangerous
2080,com.quidax.app,android.permission.READ_CALENDAR,dangerous
2081,com.quidax.app,android.permission.WRITE_CALENDAR,dangerous
2082,com.quidax.app,android.permission.READ_EXTERNAL_STORAGE,dangerous
2083,com.quidax.app,android.permission.RECORD_AUDIO,dangerous
2084,com.quidax.app,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
2085,com.quidax.app,android.permission.WRITE_SETTINGS,signature
2086,com.quidax.app,host.exp.exponent.permission.C2D_MESSAGE,customized
2087,com.quidax.app,android.permission.ACCESS_WIFI_STATE,normal
2088,com.quidax.app,android.permission.RECEIVE_BOOT_COMPLETED,normal
2089,com.quidax.app,android.permission.USE_BIOMETRIC,normal
2090,com.quidax.app,android.permission.FOREGROUND_SERVICE,normal
2091,com.quidax.app,com.sec.android.provider.badge.permission.READ,customized
2092,com.quidax.app,com.sec.android.provider.badge.permission.WRITE,customized
2093,com.quidax.app,com.htc.launcher.permission.READ_SETTINGS,customized
2094,com.quidax.app,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
2095,com.quidax.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
2096,com.quidax.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
2097,com.quidax.app,com.anddoes.launcher.permission.UPDATE_COUNT,customized
2098,com.quidax.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
2099,com.quidax.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
2100,com.quidax.app,com.huawei.android.launcher.permission.READ_SETTINGS,customized
2101,com.quidax.app,com.huawei.android.launcher.permission.WRITE_SETTINGS,customized
2102,com.quidax.app,android.permission.READ_APP_BADGE,customized
2103,com.quidax.app,com.oppo.launcher.permission.READ_SETTINGS,customized
2104,com.quidax.app,com.oppo.launcher.permission.WRITE_SETTINGS,customized
2105,com.quidax.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
2106,com.quidax.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
2107,com.quidax.app,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
2108,com.quidax.app,com.google.android.gms.permission.ACTIVITY_RECOGNITION,dangerous
2109,com.quidax.app,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2110,com.quidax.app,android.permission.BIND_JOB_SERVICE,signature
2111,com.quidax.app,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
2112,com.quidax.app,android.permission.INSTALL_PACKAGES,dangerous
2113,com.quidax.app,com.google.android.c2dm.permission.SEND,customized
2114,com.remint.app,android.permission.INTERNET,normal
2115,com.remint.app,android.permission.WAKE_LOCK,normal
2116,com.remint.app,android.permission.ACCESS_NETWORK_STATE,normal
2117,com.remint.app,android.permission.RECEIVE_BOOT_COMPLETED,normal
2118,com.remint.app,android.permission.VIBRATE,normal
2119,com.remint.app,android.permission.USE_FULL_SCREEN_INTENT,normal
2120,com.remint.app,com.google.android.c2dm.permission.RECEIVE,customized
2121,com.remint.app,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2122,com.remint.app,android.permission.BIND_JOB_SERVICE,signature
2123,com.remint.app,com.google.android.c2dm.permission.SEND,customized
2124,com.remitano.remitano,android.permission.INTERNET,normal
2125,com.remitano.remitano,android.permission.SYSTEM_ALERT_WINDOW,signature
2126,com.remitano.remitano,android.permission.READ_EXTERNAL_STORAGE,dangerous
2127,com.remitano.remitano,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
2128,com.remitano.remitano,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,customized
2129,com.remitano.remitano,android.permission.ACCESS_WIFI_STATE,normal
2130,com.remitano.remitano,android.permission.CAMERA,dangerous
2131,com.remitano.remitano,android.permission.VIBRATE,normal
2132,com.remitano.remitano,android.permission.ACCESS_COARSE_LOCATION,dangerous
2133,com.remitano.remitano,android.permission.ACCESS_FINE_LOCATION,dangerous
2134,com.remitano.remitano,android.permission.READ_CONTACTS,dangerous
2135,com.remitano.remitano,android.permission.READ_CALENDAR,dangerous
2136,com.remitano.remitano,android.permission.WRITE_CALENDAR,dangerous
2137,com.remitano.remitano,android.permission.RECORD_AUDIO,dangerous
2138,com.remitano.remitano,android.permission.WRITE_SETTINGS,signature
2139,com.remitano.remitano,android.permission.WAKE_LOCK,normal
2140,com.remitano.remitano,android.permission.ACCESS_NETWORK_STATE,normal
2141,com.remitano.remitano,android.permission.RECEIVE_BOOT_COMPLETED,normal
2142,com.remitano.remitano,android.permission.FOREGROUND_SERVICE,normal
2143,com.remitano.remitano,android.permission.USE_FINGERPRINT,normal
2144,com.remitano.remitano,android.permission.STORAGE,customized
2145,com.remitano.remitano,android.permission.USE_BIOMETRIC,normal
2146,com.remitano.remitano,com.google.android.c2dm.permission.RECEIVE,customized
2147,com.remitano.remitano,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2148,com.remitano.remitano,android.permission.BIND_JOB_SERVICE,signature
2149,com.remitano.remitano,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
2150,com.remitano.remitano,com.google.android.c2dm.permission.SEND,customized
2151,com.remitano.remitano,android.permission.DUMP,dangerous
2152,com.saltlending.mobile,android.permission.INTERNET,normal
2153,com.saltlending.mobile,android.permission.SYSTEM_ALERT_WINDOW,signature
2154,com.saltlending.mobile,android.permission.RECEIVE_BOOT_COMPLETED,normal
2155,com.saltlending.mobile,android.permission.VIBRATE,normal
2156,com.saltlending.mobile,com.google.android.c2dm.permission.RECEIVE,customized
2157,com.saltlending.mobile,android.permission.CAMERA,dangerous
2158,com.saltlending.mobile,android.permission.READ_EXTERNAL_STORAGE,dangerous
2159,com.saltlending.mobile,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
2160,com.saltlending.mobile,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2161,com.saltlending.mobile,com.android.vending.CHECK_LICENSE,customized
2162,com.saltlending.mobile,android.permission.WAKE_LOCK,normal
2163,com.saltlending.mobile,android.permission.ACCESS_NETWORK_STATE,normal
2164,com.saltlending.mobile,android.permission.ACCESS_WIFI_STATE,normal
2165,com.saltlending.mobile,android.permission.USE_FINGERPRINT,normal
2166,com.saltlending.mobile,android.permission.READ_APP_BADGE,customized
2167,com.saltlending.mobile,android.permission.NFC,normal
2168,com.saltlending.mobile,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
2169,com.saltlending.mobile,android.permission.BIND_JOB_SERVICE,signature
2170,com.saltlending.mobile,com.google.android.c2dm.permission.SEND,customized
2171,com.sculptech.dtrax,android.permission.READ_PHONE_STATE,dangerous
2172,com.sculptech.dtrax,android.permission.GET_ACCOUNTS,dangerous
2173,com.sculptech.dtrax,android.permission.ACCESS_NETWORK_STATE,normal
2174,com.sculptech.dtrax,android.permission.READ_EXTERNAL_STORAGE,dangerous
2175,com.sculptech.dtrax,android.permission.USE_FINGERPRINT,normal
2176,com.sculptech.dtrax,android.permission.ACCESS_COARSE_LOCATION,dangerous
2177,com.sculptech.dtrax,android.permission.ACCESS_FINE_LOCATION,dangerous
2178,com.sculptech.dtrax,com.amazon.device.messaging.permission.RECEIVE,customized
2179,com.sculptech.dtrax,com.sculptech.dtrax.permission.RECEIVE_ADM_MESSAGE,customized
2180,com.sculptech.dtrax,android.permission.CAMERA,dangerous
2181,com.sculptech.dtrax,android.permission.FLASHLIGHT,customized
2182,com.sculptech.dtrax,android.permission.INTERNET,normal
2183,com.sculptech.dtrax,com.sculptech.dtrax.permission.C2D_MESSAGE,customized
2184,com.sculptech.dtrax,com.google.android.c2dm.permission.RECEIVE,customized
2185,com.sculptech.dtrax,android.permission.WAKE_LOCK,normal
2186,com.sculptech.dtrax,android.permission.VIBRATE,normal
2187,com.sculptech.dtrax,android.permission.RECEIVE_BOOT_COMPLETED,normal
2188,com.sculptech.dtrax,com.sec.android.provider.badge.permission.READ,customized
2189,com.sculptech.dtrax,com.sec.android.provider.badge.permission.WRITE,customized
2190,com.sculptech.dtrax,com.htc.launcher.permission.READ_SETTINGS,customized
2191,com.sculptech.dtrax,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
2192,com.sculptech.dtrax,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
2193,com.sculptech.dtrax,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
2194,com.sculptech.dtrax,com.anddoes.launcher.permission.UPDATE_COUNT,customized
2195,com.sculptech.dtrax,com.majeur.launcher.permission.UPDATE_BADGE,customized
2196,com.sculptech.dtrax,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
2197,com.sculptech.dtrax,com.huawei.android.launcher.permission.READ_SETTINGS,customized
2198,com.sculptech.dtrax,com.huawei.android.launcher.permission.WRITE_SETTINGS,customized
2199,com.sculptech.dtrax,android.permission.READ_APP_BADGE,customized
2200,com.sculptech.dtrax,com.oppo.launcher.permission.READ_SETTINGS,customized
2201,com.sculptech.dtrax,com.oppo.launcher.permission.WRITE_SETTINGS,customized
2202,com.sculptech.dtrax,me.everything.badger.permission.BADGE_COUNT_READ,customized
2203,com.sculptech.dtrax,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
2204,com.sculptech.dtrax,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
2205,com.sculptech.dtrax,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2206,com.sculptech.dtrax,android.permission.BIND_JOB_SERVICE,signature
2207,com.sculptech.dtrax,com.amazon.device.messaging.permission.SEND,customized
2208,com.sculptech.dtrax,com.google.android.c2dm.permission.SEND,customized
2209,com.sculptech.dtrax,android.permission.INSTALL_PACKAGES,dangerous
2210,com.sencoinex.android,android.permission.INTERNET,normal
2211,com.sencoinex.android,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
2212,com.sencoinex.android,android.permission.CAMERA,dangerous
2213,com.sencoinex.android,android.permission.USE_FINGERPRINT,normal
2214,com.sencoinex.android,android.permission.VIBRATE,normal
2215,com.sencoinex.android,android.permission.ACCESS_NETWORK_STATE,normal
2216,com.sencoinex.android,android.permission.WAKE_LOCK,normal
2217,com.sencoinex.android,com.google.android.c2dm.permission.RECEIVE,customized
2218,com.sencoinex.android,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2219,com.sencoinex.android,android.permission.BIND_JOB_SERVICE,signature
2220,com.sencoinex.android,com.google.android.c2dm.permission.SEND,customized
2221,com.sencoinex.android,android.permission.INSTALL_PACKAGES,dangerous
2222,com.shapeshift.droid_shapeshift,android.permission.INTERNET,normal
2223,com.shapeshift.droid_shapeshift,android.permission.SYSTEM_ALERT_WINDOW,signature
2224,com.shapeshift.droid_shapeshift,android.permission.READ_INTERNAL_STORAGE,signature
2225,com.shapeshift.droid_shapeshift,android.permission.READ_PHONE_STATE,dangerous
2226,com.shapeshift.droid_shapeshift,android.permission.USE_BIOMETRIC,normal
2227,com.shapeshift.droid_shapeshift,android.permission.VIBRATE,normal
2228,com.shapeshift.droid_shapeshift,android.permission.MODIFY_AUDIO_SETTINGS,normal
2229,com.shapeshift.droid_shapeshift,android.permission.CAMERA,dangerous
2230,com.shapeshift.droid_shapeshift,android.permission.READ_EXTERNAL_STORAGE,dangerous
2231,com.shapeshift.droid_shapeshift,android.permission.RECORD_AUDIO,dangerous
2232,com.shapeshift.droid_shapeshift,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
2233,com.shapeshift.droid_shapeshift,android.permission.WRITE_SETTINGS,signature
2234,com.shapeshift.droid_shapeshift,android.permission.ACCESS_NETWORK_STATE,normal
2235,com.shapeshift.droid_shapeshift,android.permission.WAKE_LOCK,normal
2236,com.shapeshift.droid_shapeshift,com.google.android.c2dm.permission.RECEIVE,customized
2237,com.shapeshift.droid_shapeshift,com.shapeshift.droid_shapeshift.permission.C2D_MESSAGE,customized
2238,com.shapeshift.droid_shapeshift,android.permission.RECEIVE_BOOT_COMPLETED,normal
2239,com.shapeshift.droid_shapeshift,com.sec.android.provider.badge.permission.READ,customized
2240,com.shapeshift.droid_shapeshift,com.sec.android.provider.badge.permission.WRITE,customized
2241,com.shapeshift.droid_shapeshift,com.htc.launcher.permission.READ_SETTINGS,customized
2242,com.shapeshift.droid_shapeshift,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
2243,com.shapeshift.droid_shapeshift,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
2244,com.shapeshift.droid_shapeshift,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
2245,com.shapeshift.droid_shapeshift,com.anddoes.launcher.permission.UPDATE_COUNT,customized
2246,com.shapeshift.droid_shapeshift,com.majeur.launcher.permission.UPDATE_BADGE,customized
2247,com.shapeshift.droid_shapeshift,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
2248,com.shapeshift.droid_shapeshift,com.huawei.android.launcher.permission.READ_SETTINGS,customized
2249,com.shapeshift.droid_shapeshift,com.huawei.android.launcher.permission.WRITE_SETTINGS,customized
2250,com.shapeshift.droid_shapeshift,android.permission.READ_APP_BADGE,customized
2251,com.shapeshift.droid_shapeshift,com.oppo.launcher.permission.READ_SETTINGS,customized
2252,com.shapeshift.droid_shapeshift,com.oppo.launcher.permission.WRITE_SETTINGS,customized
2253,com.shapeshift.droid_shapeshift,me.everything.badger.permission.BADGE_COUNT_READ,customized
2254,com.shapeshift.droid_shapeshift,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
2255,com.shapeshift.droid_shapeshift,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
2256,com.shapeshift.droid_shapeshift,com.android.alarm.permission.SET_ALARM,normal
2257,com.shapeshift.droid_shapeshift,android.permission.REQUEST_INSTALL_PACKAGES,signature
2258,com.shapeshift.droid_shapeshift,android.permission.ACCESS_COARSE_LOCATION,dangerous
2259,com.shapeshift.droid_shapeshift,android.permission.ACCESS_FINE_LOCATION,dangerous
2260,com.shapeshift.droid_shapeshift,android.permission.FOREGROUND_SERVICE,normal
2261,com.shapeshift.droid_shapeshift,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
